S000001462,S000003827,Cellular Component: 0.120514463903
S000005823,S000000295,Cellular Component: 0.795391110485
S000005146,S000000313,Cellular Component: 0.103073685425
S000000122,S000005091,Cellular Component: 1.0
S000004339,S000002246,Cellular Component: 0.615527422615
S000005816,S000000104,Cellular Component: 0.320469970721
S000000739,S000001238,Cellular Component: 0.349351426726
S000002246,S000004493,Cellular Component: 0.615527422615
S000005091,S000000673,Cellular Component: 0.691846122033
S000003893,S000001377,Cellular Component: 0.120514463903
S000000316,S000003003,Cellular Component: 0.198129646975
S000000425,S000004337,Cellular Component: 0.0494074443379
S000001906,S000003016,Cellular Component: 0.877316236083
S000001790,S000003140,Cellular Component: 0.615527422615
S000002309,S000005750,Cellular Component: 0.708405382507
S000005882,S000002615,Cellular Component: 0.120514463903
S000000914,S000005091,Cellular Component: 1.0
S000005430,S000000901,Cellular Component: 0.0494074443379
S000002175,S000003624,Cellular Component: 0.177751831825
S000003180,S000004460,Cellular Component: 0.520043483226
S000004925,S000001464,Cellular Component: 0.120514463903
S000000814,S000000823,Cellular Component: 0.877316236083
S000002835,S000002306,Cellular Component: 0.973729924916
S000002520,S000003330,Cellular Component: 0.461173873606
S000005624,S000000811,Cellular Component: 0.445925336942
S000000146,S000004258,Cellular Component: 0.406819773489
S000005736,S000002309,Cellular Component: 0.708405382507
S000004529,S000005546,Cellular Component: 0.103073685425
S000004376,S000000358,Cellular Component: 0.177751831825
S000005442,S000002529,Cellular Component: 0.140000142268
S000004849,S000002552,Cellular Component: 0.820787237033
S000001501,S000002603,Cellular Component: 0.742127948698
S000006245,S000004926,Cellular Component: 0.813478996236
S000002319,S000003146,Cellular Component: 0.0494074443379
S000006102,S000002583,Cellular Component: 0.344915594103
S000002796,S000006102,Cellular Component: 0.186332604419
S000005083,S000001210,Cellular Component: 0.886370563499
S000005642,S000001733,Cellular Component: 0.708405382507
S000001266,S000000174,Cellular Component: 0.442411385981
S000001628,S000004413,Cellular Component: 0.973729924916
S000001733,S000003548,Cellular Component: 0.708405382507
S000005187,S000001058,Cellular Component: 0.754396874114
S000003366,S000001300,Cellular Component: 0.813478996236
S000001710,S000001542,Cellular Component: 0.742127948698
S000005167,S000004550,Cellular Component: 0.120514463903
S000004068,S000002351,Cellular Component: 0.374618555071
S000001744,S000005963,Cellular Component: 0.544101059604
S000000912,S000004466,Cellular Component: 0.198129646975
S000003335,S000004064,Cellular Component: 0.120514463903
S000002915,S000002384,Cellular Component: 0.462944705241
S000000180,S000000180,Cellular Component: 0.742127948698
S000002354,S000003168,Cellular Component: 0.740289248408
S000005361,S000005952,Cellular Component: 0.676462914781
S000001855,S000002385,Cellular Component: 0.368570187752
S000001866,S000001866,Cellular Component: 0.767877356822
S000002433,S000002517,Cellular Component: 0.332039892523
S000006224,S000000195,Cellular Component: 0.657904163866
S000005032,S000000673,Cellular Component: 0.186332604419
S000004339,S000000063,Cellular Component: 0.615527422615
S000001855,S000005023,Cellular Component: 0.863760822901
S000004327,S000000967,Cellular Component: 0.186332604419
S000005188,S000004926,Cellular Component: 0.813478996236
S000000792,S000000792,Cellular Component: 0.120514463903
S000005801,S000005801,Cellular Component: 0.120514463903
S000002856,S000002583,Cellular Component: 0.952924876331
S000002306,S000002255,Cellular Component: 0.973729924916
S000000441,S000002480,Cellular Component: 0.133167230214
S000003080,S000004607,Cellular Component: 0.708405382507
S000005964,S000002172,Cellular Component: 0.332039892523
S000005707,S000000602,Cellular Component: 0.754396874114
S000002812,S000005677,Cellular Component: 0.767877356822
S000004951,S000005438,Cellular Component: 0.795391110485
S000000119,S000004093,Cellular Component: 0.742127948698
S000004062,S000003249,Cellular Component: 0.0494074443379
S000005736,S000001283,Cellular Component: 0.767877356822
S000000974,S000001208,Cellular Component: 0.900555793903
S000000066,S000004095,Cellular Component: 0.841692953412
S000002299,S000002709,Cellular Component: 0.389871968854
S000001400,S000001855,Cellular Component: 0.863760822901
S000002319,S000005335,Cellular Component: 0.691846122033
S000005289,S000000994,Cellular Component: 0.920846476706
S000004700,S000004778,Cellular Component: 0.841692953412
S000001387,S000001876,Cellular Component: 1.0
S000005422,S000000164,Cellular Component: 0.0494074443379
S000006311,S000003853,Cellular Component: 0.742127948698
S000001377,S000003597,Cellular Component: 0.933298517798
S000001501,S000001542,Cellular Component: 0.742127948698
S000006174,S000006345,Cellular Component: 0.781643901377
S000005736,S000006314,Cellular Component: 0.742127948698
S000003496,S000003073,Cellular Component: 0.874544633779
S000004652,S000005054,Cellular Component: 0.619530009367
S000003280,S000001710,Cellular Component: 0.177751831825
S000003222,S000003222,Cellular Component: 0.253877933163
S000001776,S000005641,Cellular Component: 0.788593774489
S000004987,S000002506,Cellular Component: 0.120514463903
S000003288,S000004650,Cellular Component: 0.177751831825
S000003631,S000003631,Cellular Component: 0.50304963712
S000000146,S000003241,Cellular Component: 0.392142093058
S000002716,S000002583,Cellular Component: 0.344915594103
S000003181,S000001014,Cellular Component: 0.353321651088
S000000814,S000005683,Cellular Component: 0.980394995403
S000002770,S000002796,Cellular Component: 0.103073685425
S000004769,S000004279,Cellular Component: 0.177751831825
S000004165,S000005068,Cellular Component: 0.642255527028
S000003765,S000006169,Cellular Component: 0.053898417263
S000006434,S000003141,Cellular Component: 0.249004032872
S000004460,S000004138,Cellular Component: 0.520043483226
S000000975,S000002313,Cellular Component: 0.120514463903
S000003776,S000001231,Cellular Component: 0.32917757498
S000003031,S000000313,Cellular Component: 0.0494074443379
S000000331,S000005796,Cellular Component: 0.963102155793
S000005411,S000006169,Cellular Component: 0.120514463903
S000000014,S000002292,Cellular Component: 0.933298517798
S000000950,S000003210,Cellular Component: 0.177751831825
S000000379,S000001161,Cellular Component: 0.905959147011
S000002743,S000004650,Cellular Component: 0.615527422615
S000000485,S000005231,Cellular Component: 0.053898417263
S000004681,S000001923,Cellular Component: 0.353321651088
S000000180,S000002525,Cellular Component: 0.742127948698
S000004415,S000003148,Cellular Component: 0.874544633779
S000004852,S000000813,Cellular Component: 0.0110079433499
S000000999,S000004219,Cellular Component: 0.579098210399
S000004477,S000000689,Cellular Component: 0.544101059604
S000005429,S000000307,Cellular Component: 0.889363374653
S000001336,S000005255,Cellular Component: 0.0494074443379
S000003959,S000003959,Cellular Component: 0.927181031727
S000002796,S000006259,Cellular Component: 0.50304963712
S000000283,S000004754,Cellular Component: 0.813478996236
S000006176,S000006176,Cellular Component: 0.498178535116
S000004072,S000001308,Cellular Component: 0.120514463903
S000002574,S000006319,Cellular Component: 0.0216388305672
S000002969,S000003292,Cellular Component: 0.454280149237
S000003209,S000001209,Cellular Component: 0.742127948698
S000003129,S000000833,Cellular Component: 0.406819773489
S000001017,S000000763,Cellular Component: 0.177751831825
S000004652,S000005005,Cellular Component: 0.619530009367
S000006434,S000003323,Cellular Component: 0.805905952253
S000001324,S000001496,Cellular Component: 0.828085299132
S000002743,S000003241,Cellular Component: 0.177751831825
S000002717,S000004219,Cellular Component: 0.550544599466
S000002707,S000000929,Cellular Component: 0.332039892523
S000004137,S000005685,Cellular Component: 0.900555793903
S000005381,S000001123,Cellular Component: 0.781419129943
S000006391,S000000358,Cellular Component: 0.767877356822
S000002635,S000000307,Cellular Component: 0.459152681098
S000005079,S000006323,Cellular Component: 0.120514463903
S000005937,S000003712,Cellular Component: 0.850948774476
S000004557,S000003538,Cellular Component: 0.980394995403
S000005642,S000005750,Cellular Component: 0.708405382507
S000002632,S000002633,Cellular Component: 0.72617379879
S000004683,S000001234,Cellular Component: 0.844644559606
S000004880,S000005098,Cellular Component: 0.0110079433499
S000001273,S000004814,Cellular Component: 0.0110079433499
S000003651,S000005739,Cellular Component: 0.177751831825
S000003011,S000003893,Cellular Component: 0.120514463903
S000002574,S000005776,Cellular Component: 0.344915594103
S000004311,S000001421,Cellular Component: 0.529320462592
S000002578,S000005160,Cellular Component: 0.186332604419
S000000814,S000001900,Cellular Component: 0.877316236083
S000002636,S000004416,Cellular Component: 0.133167230214
S000003180,S000004138,Cellular Component: 0.626678354311
S000000973,S000001405,Cellular Component: 0.974491774062
S000005037,S000003166,Cellular Component: 0.140000142268
S000006434,S000000974,Cellular Component: 1.0
S000005750,S000005286,Cellular Component: 0.708405382507
S000004022,S000004022,Cellular Component: 0.454250881564
S000004005,S000003026,Cellular Component: 0.320469970721
S000002290,S000003218,Cellular Component: 0.120514463903
S000006391,S000005057,Cellular Component: 0.742127948698
S000001857,S000004550,Cellular Component: 1.0
S000006041,S000000332,Cellular Component: 0.841692953412
S000004810,S000005378,Cellular Component: 0.374618555071
S000004841,S000005875,Cellular Component: 0.0110079433499
S000000064,S000006059,Cellular Component: 0.905959147011
S000003336,S000000950,Cellular Component: 0.344915594103
S000000344,S000003542,Cellular Component: 0.197621437878
S000002937,S000003029,Cellular Component: 0.177751831825
S000003983,S000003983,Cellular Component: 0.197621437878
S000000358,S000003548,Cellular Component: 0.708405382507
S000000213,S000003484,Cellular Component: 0.320469970721
S000005047,S000001308,Cellular Component: 0.120514463903
S000005145,S000005952,Cellular Component: 0.120514463903
S000001367,S000004992,Cellular Component: 0.324711098835
S000003827,S000003646,Cellular Component: 0.120514463903
S000002743,S000002274,Cellular Component: 0.615527422615
S000003882,S000001499,Cellular Component: 0.657904163866
S000004685,S000001119,Cellular Component: 0.720816756543
S000001742,S000001102,Cellular Component: 0.053898417263
S000005365,S000001283,Cellular Component: 0.767877356822
S000003590,S000003530,Cellular Component: 0.795391110485
S000001297,S000002987,Cellular Component: 0.863760822901
S000002478,S000000152,Cellular Component: 0.0494074443379
S000005187,S000005187,Cellular Component: 0.754396874114
S000003209,S000001505,Cellular Component: 0.742127948698
S000001083,S000002583,Cellular Component: 0.344915594103
S000002423,S000003029,Cellular Component: 0.73705768716
S000001744,S000002851,Cellular Component: 0.544101059604
S000004005,S000002299,Cellular Component: 0.389871968854
S000003648,S000003648,Cellular Component: 0.52254225956
S000003394,S000006245,Cellular Component: 0.329759186847
S000006007,S000001230,Cellular Component: 0.795391110485
S000000479,S000005160,Cellular Component: 0.926660704959
S000000030,S000004337,Cellular Component: 0.0216388305672
S000000201,S000000728,Cellular Component: 0.120514463903
S000001076,S000003783,Cellular Component: 0.249004032872
S000005232,S000003324,Cellular Component: 0.103073685425
S000002786,S000003660,Cellular Component: 0.805905952253
S000001794,S000000974,Cellular Component: 0.496777359309
S000000824,S000001083,Cellular Component: 0.681920006388
S000002266,S000006229,Cellular Component: 1.0
S000004332,S000004277,Cellular Component: 0.0494074443379
S000001877,S000005420,Cellular Component: 0.053898417263
S000004354,S000001047,Cellular Component: 0.0494074443379
S000002635,S000001809,Cellular Component: 0.905959147011
S000002223,S000004506,Cellular Component: 0.525078860236
S000001856,S000001649,Cellular Component: 0.053898417263
S000001496,S000003826,Cellular Component: 0.828085299132
S000004258,S000004016,Cellular Component: 0.465416752079
S000003679,S000004816,Cellular Component: 0.442411385981
S000005786,S000004282,Cellular Component: 0.816211210454
S000003194,S000005629,Cellular Component: 0.813478996236
S000000955,S000003454,Cellular Component: 0.392142093058
S000005604,S000002268,Cellular Component: 0.249004032872
S000004527,S000002545,Cellular Component: 0.886370563499
S000001207,S000001596,Cellular Component: 0.120514463903
S000002990,S000003539,Cellular Component: 0.813478996236
S000005750,S000002452,Cellular Component: 0.708405382507
S000001496,S000004715,Cellular Component: 0.754396874114
S000002856,S000006175,Cellular Component: 0.952924876331
S000002209,S000004064,Cellular Component: 0.120514463903
S000001593,S000006007,Cellular Component: 0.120514463903
S000004206,S000001476,Cellular Component: 0.0494074443379
S000002344,S000004658,Cellular Component: 0.878627512908
S000005242,S000006036,Cellular Component: 0.542385009244
S000002743,S000002600,Cellular Component: 0.615527422615
S000005746,S000003134,Cellular Component: 0.0216388305672
S000003882,S000007268,Cellular Component: 0.657904163866
S000003166,S000003178,Cellular Component: 0.406819773489
S000003766,S000002260,Cellular Component: 1.0
S000004868,S000003080,Cellular Component: 0.177751831825
S000002736,S000002461,Cellular Component: 0.742127948698
S000006434,S000001656,Cellular Component: 0.805905952253
S000005404,S000004628,Cellular Component: 0.72617379879
S000003189,S000000813,Cellular Component: 0.0110079433499
S000005683,S000004557,Cellular Component: 0.980394995403
S000006276,S000000870,Cellular Component: 0.813478996236
S000002313,S000000337,Cellular Component: 0.0216388305672
S000002299,S000001770,Cellular Component: 0.578216685532
S000003092,S000004138,Cellular Component: 0.626678354311
S000001886,S000001406,Cellular Component: 0.478777017309
S000005261,S000003853,Cellular Component: 0.742127948698
S000005509,S000000948,Cellular Component: 0.249004032872
S000002743,S000002553,Cellular Component: 0.120514463903
S000004430,S000004320,Cellular Component: 0.120514463903
S000002636,S000003012,Cellular Component: 0.714455862631
S000004107,S000002824,Cellular Component: 0.816211210454
S000000998,S000004966,Cellular Component: 0.120514463903
S000004248,S000000478,Cellular Component: 0.0216388305672
S000003806,S000005758,Cellular Component: 0.777787966782
S000004557,S000003485,Cellular Component: 1.0
S000003605,S000000653,Cellular Component: 0.863760822901
S000000945,S000000763,Cellular Component: 0.0494074443379
S000002736,S000004391,Cellular Component: 0.320469970721
S000002856,S000002636,Cellular Component: 0.344915594103
S000005411,S000002716,Cellular Component: 0.681920006388
S000005412,S000005412,Cellular Component: 0.120514463903
S000003055,S000002499,Cellular Component: 0.920846476706
S000005534,S000004363,Cellular Component: 0.462944705241
S000005105,S000005032,Cellular Component: 0.120514463903
S000005188,S000006245,Cellular Component: 0.813478996236
S000005790,S000000682,Cellular Component: 0.0110079433499
S000001384,S000001384,Cellular Component: 0.454250881564
S000000631,S000005176,Cellular Component: 0.781419129943
S000002306,S000006312,Cellular Component: 0.973729924916
S000005116,S000001505,Cellular Component: 0.742127948698
S000000689,S000004607,Cellular Component: 0.544101059604
S000003209,S000005116,Cellular Component: 0.742127948698
S000000039,S000003384,Cellular Component: 0.462944705241
S000002872,S000001119,Cellular Component: 0.0216388305672
S000004826,S000004826,Cellular Component: 0.73705768716
S000002716,S000005495,Cellular Component: 0.681920006388
S000000180,S000004117,Cellular Component: 0.742127948698
S000001933,S000001388,Cellular Component: 0.781643901377
S000006434,S000004881,Cellular Component: 1.0
S000005167,S000000174,Cellular Component: 0.253877933163
S000006394,S000003548,Cellular Component: 0.708405382507
S000003060,S000003450,Cellular Component: 0.177751831825
S000005431,S000002803,Cellular Component: 0.133167230214
S000003617,S000000214,Cellular Component: 0.454250881564
S000005531,S000000607,Cellular Component: 0.120514463903
S000000103,S000006363,Cellular Component: 0.140000142268
S000000312,S000000602,Cellular Component: 0.720816756543
S000005411,S000002993,Cellular Component: 0.681920006388
S000002575,S000006161,Cellular Component: 0.0494074443379
S000007455,S000004165,Cellular Component: 0.642255527028
S000000831,S000000914,Cellular Component: 0.900555793903
S000004386,S000002313,Cellular Component: 0.120514463903
S000006255,S000000614,Cellular Component: 0.949718173335
S000004715,S000000313,Cellular Component: 0.50304963712
S000002796,S000006375,Cellular Component: 0.754396874114
S000000207,S000003783,Cellular Component: 0.103073685425
S000004477,S000002581,Cellular Component: 0.198129646975
S000004339,S000004650,Cellular Component: 0.615527422615
S000005256,S000000340,Cellular Component: 0.120514463903
S000002603,S000000834,Cellular Component: 0.0110079433499
S000001222,S000000313,Cellular Component: 0.0494074443379
S000002161,S000001288,Cellular Component: 1.0
S000002662,S000000311,Cellular Component: 0.920846476706
S000003322,S000000884,Cellular Component: 0.605888771599
S000004577,S000000181,Cellular Component: 0.0110079433499
S000000019,S000003324,Cellular Component: 0.103073685425
S000004306,S000003837,Cellular Component: 0.844644559606
S000001445,S000003062,Cellular Component: 0.0494074443379
S000005707,S000000103,Cellular Component: 0.754396874114
S000006391,S000005677,Cellular Component: 0.767877356822
S000003612,S000006047,Cellular Component: 1.0
S000004700,S000003372,Cellular Component: 0.841692953412
S000002510,S000005738,Cellular Component: 0.453295274351
S000006314,S000004228,Cellular Component: 0.053898417263
S000005057,S000001283,Cellular Component: 0.742127948698
S000005686,S000000004,Cellular Component: 0.120514463903
S000002797,S000006369,Cellular Component: 0.0494074443379
S000006139,S000006108,Cellular Component: -0.0
S000001776,S000002654,Cellular Component: 0.788593774489
S000003194,S000003539,Cellular Component: 0.813478996236
S000003882,S000007274,Cellular Component: 0.657904163866
S000002294,S000006369,Cellular Component: 0.579098210399
S000000598,S000001568,Cellular Component: 0.197621437878
S000003336,S000004970,Cellular Component: 0.681920006388
S000004339,S000003351,Cellular Component: 0.615527422615
S000003080,S000003484,Cellular Component: 0.820787237033
S000002633,S000004434,Cellular Component: 0.52687723434
S000004650,S000000813,Cellular Component: 0.179296182274
S000003679,S000005075,Cellular Component: 0.442411385981
S000004810,S000004460,Cellular Component: 0.251740322666
S000006177,S000003850,Cellular Component: 0.177751831825
S000006324,S000000364,Cellular Component: 0.120514463903
S000005856,S000004478,Cellular Component: 0.392142093058
S000002736,S000004360,Cellular Component: 0.742127948698
S000005882,S000003118,Cellular Component: 0.120514463903
S000001039,S000005932,Cellular Component: 0.053898417263
S000005365,S000003676,Cellular Component: 0.767877356822
S000004812,S000000364,Cellular Component: 0.120514463903
S000001039,S000002552,Cellular Component: 0.053898417263
S000002549,S000001422,Cellular Component: 0.57021324783
S000001250,S000002898,Cellular Component: 0.0494074443379
S000002586,S000001768,Cellular Component: 0.133167230214
S000000763,S000001405,Cellular Component: 0.728475185016
S000002170,S000001182,Cellular Component: 0.140000142268
S000004274,S000005706,Cellular Component: 0.57021324783
S000001734,S000001734,Cellular Component: 0.816211210454
S000005707,S000002187,Cellular Component: 0.754396874114
S000006139,S000001266,Cellular Component: 0.740289248408
S000005380,S000000682,Cellular Component: 0.0110079433499
S000004994,S000006385,Cellular Component: 0.917764002703
S000000870,S000001300,Cellular Component: 0.813478996236
S000002450,S000002885,Cellular Component: 0.120514463903
S000000927,S000005187,Cellular Component: 0.550544599466
S000004577,S000003158,Cellular Component: 0.120514463903
S000001249,S000004425,Cellular Component: 0.0216388305672
S000002796,S000002285,Cellular Component: 0.407861882505
S000005970,S000002888,Cellular Component: 0.120514463903
S000002309,S000001733,Cellular Component: 0.708405382507
S000002635,S000000214,Cellular Component: 0.52687723434
S000005233,S000005952,Cellular Component: 0.676462914781
S000003882,S000001089,Cellular Component: 0.053898417263
S000004518,S000005300,Cellular Component: 0.333031456457
S000002324,S000000870,Cellular Component: 0.813478996236
S000000360,S000003029,Cellular Component: 0.739836768193
S000005442,S000002719,Cellular Component: 0.177751831825
S000004105,S000004105,Cellular Component: 0.742127948698
S000004810,S000002876,Cellular Component: 0.374618555071
S000005508,S000004045,Cellular Component: 0.792711821657
S000001923,S000001923,Cellular Component: 0.649328496532
S000005206,S000005206,Cellular Component: 0.933298517798
S000003068,S000002274,Cellular Component: 0.889363374653
S000003411,S000005939,Cellular Component: 0.816211210454
S000000103,S000000684,Cellular Component: 0.754396874114
S000003450,S000000045,Cellular Component: 0.498178535116
S000005207,S000004989,Cellular Component: 0.740289248408
S000005398,S000005889,Cellular Component: 1.0
S000000122,S000004265,Cellular Component: 0.805905952253
S000005062,S000000741,Cellular Component: 0.691846122033
S000000537,S000004354,Cellular Component: 0.0494074443379
S000002798,S000002918,Cellular Component: 0.120514463903
S000000379,S000000462,Cellular Component: 0.905959147011
S000002294,S000001763,Cellular Component: 0.0216388305672
S000001337,S000003416,Cellular Component: 1.0
S000004926,S000004992,Cellular Component: 0.0110079433499
S000003833,S000004140,Cellular Component: 0.0494074443379
S000002734,S000001367,Cellular Component: 0.197621437878
S000004305,S000005757,Cellular Component: 0.550544599466
S000004439,S000001102,Cellular Component: 0.392142093058
S000001946,S000003538,Cellular Component: 0.980394995403
S000004826,S000003361,Cellular Component: 0.73705768716
S000000339,S000000904,Cellular Component: 0.133167230214
S000000292,S000001073,Cellular Component: 0.620191341065
S000004186,S000004186,Cellular Component: 0.332039892523
S000000334,S000003074,Cellular Component: 0.550544599466
S000000946,S000005683,Cellular Component: 0.0216388305672
S000002586,S000004627,Cellular Component: 0.795391110485
S000004824,S000001673,Cellular Component: 0.177751831825
S000000975,S000006115,Cellular Component: 0.320469970721
S000004802,S000000318,Cellular Component: 0.177751831825
S000002971,S000002314,Cellular Component: 0.120514463903
S000001865,S000000364,Cellular Component: 0.0494074443379
S000002507,S000002507,Cellular Component: 0.813222805705
S000004258,S000003241,Cellular Component: 0.140000142268
S000006366,S000000264,Cellular Component: 0.795391110485
S000004339,S000000004,Cellular Component: 0.177751831825
S000005750,S000003676,Cellular Component: 0.767877356822
S000002812,S000005365,Cellular Component: 0.767877356822
S000002175,S000003331,Cellular Component: 0.177751831825
S000004258,S000001338,Cellular Component: 0.374618555071
S000001551,S000005483,Cellular Component: 0.177751831825
S000005704,S000000935,Cellular Component: 0.889363374653
S000002299,S000003676,Cellular Component: 0.767877356822
S000001694,S000000892,Cellular Component: 0.920846476706
S000004106,S000001495,Cellular Component: 0.546614914873
S000005256,S000005057,Cellular Component: 0.198129646975
S000001023,S000000959,Cellular Component: 0.406819773489
S000002646,S000003105,Cellular Component: 0.93424277975
S000001266,S000005931,Cellular Component: 0.442411385981
S000005376,S000000313,Cellular Component: 0.0494074443379
S000000213,S000003617,Cellular Component: 0.454250881564
S000002764,S000006045,Cellular Component: 0.816211210454
S000003882,S000006192,Cellular Component: 0.886370563499
S000004810,S000001679,Cellular Component: 0.374618555071
S000000337,S000000337,Cellular Component: 0.462944705241
S000006095,S000000202,Cellular Component: 0.274565326092
S000006078,S000005287,Cellular Component: 0.332039892523
S000003039,S000001457,Cellular Component: 0.120514463903
S000000912,S000000063,Cellular Component: 0.615527422615
S000002856,S000000824,Cellular Component: 0.344915594103
S000001023,S000004016,Cellular Component: 0.406819773489
S000002743,S000003351,Cellular Component: 0.615527422615
S000002100,S000005796,Cellular Component: 0.963102155793
S000006167,S000001147,Cellular Component: 0.140000142268
S000001742,S000001742,Cellular Component: 0.120514463903
S000005111,S000004103,Cellular Component: 0.120514463903
S000002508,S000004064,Cellular Component: 0.120514463903
S000002796,S000003028,Cellular Component: 0.186332604419
S000001501,S000001161,Cellular Component: 0.905959147011
S000002221,S000002789,Cellular Component: 0.120514463903
S000000948,S000000122,Cellular Component: 1.0
S000001855,S000000927,Cellular Component: 0.430785971163
S000002835,S000001900,Cellular Component: 0.973729924916
S000000515,S000004714,Cellular Component: 0.920846476706
S000003146,S000004444,Cellular Component: 0.0110079433499
S000004069,S000002736,Cellular Component: 0.120514463903
S000002796,S000004425,Cellular Component: 0.0494074443379
S000000559,S000005837,Cellular Component: 0.475829319288
S000005739,S000006222,Cellular Component: 0.320469970721
S000000814,S000001069,Cellular Component: 0.877316236083
S000004105,S000002299,Cellular Component: 0.389871968854
S000004284,S000003207,Cellular Component: 0.120514463903
S000002835,S000004889,Cellular Component: 0.0216388305672
S000005493,S000003736,Cellular Component: 0.053898417263
S000005707,S000003973,Cellular Component: 0.754396874114
S000003673,S000003673,Cellular Component: 0.0494074443379
S000004970,S000002885,Cellular Component: 0.198129646975
S000002816,S000003095,Cellular Component: 0.120514463903
S000003329,S000001599,Cellular Component: 0.0494074443379
S000000994,S000001802,Cellular Component: 0.133167230214
S000004327,S000003140,Cellular Component: 0.615527422615
S000002723,S000003878,Cellular Component: 0.120514463903
S000000689,S000005932,Cellular Component: 0.544101059604
S000002802,S000002802,Cellular Component: 1.0
S000001477,S000001477,Cellular Component: 0.579098210399
S000006386,S000004265,Cellular Component: 0.900555793903
S000005757,S000001072,Cellular Component: 0.550544599466
S000001266,S000002304,Cellular Component: 0.442411385981
S000003129,S000005037,Cellular Component: 0.140000142268
S000000064,S000004005,Cellular Component: 0.905959147011
S000002461,S000002290,Cellular Component: 0.742127948698
S000002555,S000002918,Cellular Component: 0.198129646975
S000000928,S000004064,Cellular Component: 0.120514463903
S000003577,S000003351,Cellular Component: 0.962435673266
S000000119,S000001412,Cellular Component: 0.723144819008
S000005750,S000001283,Cellular Component: 0.767877356822
S000000662,S000000662,Cellular Component: 0.454250881564
S000005629,S000005611,Cellular Component: 0.813478996236
S000005180,S000002299,Cellular Component: 0.681920006388
S000001501,S000006059,Cellular Component: 0.905959147011
S000006130,S000003029,Cellular Component: 0.739836768193
S000003121,S000002652,Cellular Component: 0.627943635278
S000000322,S000002600,Cellular Component: 0.177751831825
S000002856,S000000285,Cellular Component: 0.952924876331
S000000758,S000000758,Cellular Component: 0.863760822901
S000006369,S000006082,Cellular Component: 0.053898417263
S000003739,S000002201,Cellular Component: 0.927181031727
S000002984,S000005624,Cellular Component: 0.615527422615
S000001592,S000005885,Cellular Component: 0.914042649566
S000002856,S000004849,Cellular Component: 0.820787237033
S000001222,S000001855,Cellular Component: 0.120514463903
S000006276,S000000402,Cellular Component: 0.544101059604
S000000264,S000005205,Cellular Component: 0.795391110485
S000003198,S000003567,Cellular Component: 0.053898417263
S000002318,S000000112,Cellular Component: 0.50304963712
S000003794,S000002344,Cellular Component: 0.878627512908
S000002506,S000000556,Cellular Component: 0.0110079433499
S000002362,S000005899,Cellular Component: 0.053898417263
S000004890,S000003418,Cellular Component: 0.120514463903
S000004646,S000004646,Cellular Component: 0.454250881564
S000004560,S000000682,Cellular Component: 0.177751831825
S000000981,S000000277,Cellular Component: 0.120514463903
S000002796,S000006438,Cellular Component: 0.186332604419
S000005502,S000005176,Cellular Component: 0.781419129943
S000004410,S000005677,Cellular Component: 0.578216685532
S000000974,S000005336,Cellular Component: 0.249004032872
S000006177,S000000364,Cellular Component: 0.676462914781
S000005786,S000002619,Cellular Component: 0.816211210454
S000002885,S000005162,Cellular Component: 0.120514463903
S000000374,S000002284,Cellular Component: 0.949718173335
S000003690,S000003589,Cellular Component: 0.949718173335
S000003450,S000002600,Cellular Component: 0.177751831825
S000000975,S000002411,Cellular Component: 0.177751831825
S000005411,S000001100,Cellular Component: 0.681920006388
S000006095,S000005624,Cellular Component: 0.177751831825
S000003180,S000000409,Cellular Component: 0.140000142268
S000006391,S000002452,Cellular Component: 0.708405382507
S000003068,S000003803,Cellular Component: 0.889363374653
S000000221,S000004650,Cellular Component: 0.0216388305672
S000003947,S000001047,Cellular Component: 0.274565326092
S000000631,S000005502,Cellular Component: 0.781419129943
S000000375,S000004529,Cellular Component: 0.103073685425
S000005318,S000001496,Cellular Component: 0.828085299132
S000005364,S000005274,Cellular Component: 0.933298517798
S000000964,S000000763,Cellular Component: 1.0
S000003345,S000006130,Cellular Component: 0.889363374653
S000003390,S000003783,Cellular Component: 0.332039892523
S000003279,S000003223,Cellular Component: 0.120514463903
S000004117,S000005116,Cellular Component: 0.742127948698
S000002337,S000003029,Cellular Component: 0.198129646975
S000005381,S000001111,Cellular Component: 0.781419129943
S000005947,S000002306,Cellular Component: 0.0494074443379
S000002309,S000005057,Cellular Component: 0.708405382507
S000003098,S000006149,Cellular Component: 0.949718173335
S000003995,S000003995,Cellular Component: 1.0
S000004004,S000004004,Cellular Component: 0.120514463903
S000000072,S000004529,Cellular Component: 0.498178535116
S000005736,S000005256,Cellular Component: 0.198129646975
S000004284,S000000813,Cellular Component: 0.0110079433499
S000005274,S000006060,Cellular Component: 0.933298517798
S000003335,S000004652,Cellular Component: 0.949718173335
S000002785,S000000195,Cellular Component: 0.657904163866
S000000933,S000004427,Cellular Component: 0.0494074443379
S000000464,S000001380,Cellular Component: 0.274565326092
S000006090,S000002789,Cellular Component: 0.177751831825
S000005783,S000005132,Cellular Component: 0.841692953412
S000005035,S000006150,Cellular Component: 0.0494074443379
S000002719,S000000763,Cellular Component: 0.728475185016
S000002354,S000004473,Cellular Component: 0.740289248408
S000000064,S000000462,Cellular Component: 0.905959147011
S000001865,S000006258,Cellular Component: 0.0494074443379
S000003794,S000000777,Cellular Component: 0.878627512908
S000001802,S000005986,Cellular Component: 0.133167230214
S000006394,S000002452,Cellular Component: 0.708405382507
S000002309,S000005286,Cellular Component: 0.708405382507
S000002299,S000001283,Cellular Component: 0.767877356822
