(nan, nan)
(0.6700344560215814, 0.0)
(0.6700340036816841, 0.0)
(0.6700352958931085, 0.0)
(0.6699501497689287, 0.0)
(0.6699119853294353, 0.0)
(0.6699927273577924, 0.0)
(0.6700407331059198, 0.0)
(0.6700611506964874, 0.0)
(0.6697544072116117, 0.0)
(0.6696786124907518, 0.0)
(0.6696675957082494, 0.0)
(0.6696700770511742, 0.0)
(0.6696881878869456, 0.0)
(0.6696825545333512, 0.0)
(0.669566174491555, 0.0)
(0.6696482435665971, 0.0)
(0.6696455544917104, 0.0)
(0.6697368156487514, 0.0)
(0.6697755707317936, 0.0)
(0.6699254853928208, 0.0)
(0.6700738974212508, 0.0)
(0.6702586412228831, 0.0)
(0.6703666379402105, 0.0)
(0.6703990103924052, 0.0)
(0.6704054233904495, 0.0)
(0.6704672578094901, 0.0)
(0.6704684347336595, 0.0)
(0.6707322054615912, 0.0)
(0.67121067176776, 0.0)
(0.6716803514807723, 0.0)
(0.6718973056877278, 0.0)
(0.6722549548761421, 0.0)
(0.6722494075749468, 0.0)
(0.6723183878633898, 0.0)
(0.6722846186706702, 0.0)
(0.6724731341223611, 0.0)
(0.6726337759694812, 0.0)
(0.6728965825364434, 0.0)
(0.6730869405391063, 0.0)
(0.6732874279238253, 0.0)
(0.6732986022806344, 0.0)
(0.6733539071501766, 0.0)
(0.6732900315763203, 0.0)
(0.673338855579049, 0.0)
(0.6733407676457905, 0.0)
(0.6733644551716151, 0.0)
(0.6733241692288034, 0.0)
(0.6733799749173025, 0.0)
(0.6733274092036747, 0.0)
(0.673322269499334, 0.0)
(0.673066871704421, 0.0)
(0.6729360346310914, 0.0)
(0.6733775430737566, 0.0)
(0.6738243888156267, 0.0)
(0.6742750521256156, 0.0)
(0.6747881378047974, 0.0)
(0.6751399107029755, 0.0)
(0.6750348360551346, 0.0)
(0.6749558505446809, 0.0)
(0.67497706389989, 0.0)
(0.6747920655887345, 0.0)
(0.674738022420518, 0.0)
(0.6747288159748712, 0.0)
(0.6746021890030712, 0.0)
(0.6745973500532578, 0.0)
(0.6745986895576677, 0.0)
(0.6746958669386206, 0.0)
(0.6745736931584415, 0.0)
(0.6746605831262227, 0.0)
(0.6745352138213849, 0.0)
(0.6745121290274481, 0.0)
(0.6745113663510333, 0.0)
(0.6745147525640041, 0.0)
(0.6745033975614709, 0.0)
(0.6744950130455116, 0.0)
(0.6744818399973632, 0.0)
(0.6744618623619743, 0.0)
(0.6744482959503376, 0.0)
(0.6744972524451011, 0.0)
(0.6744184457755815, 0.0)
(0.6744608494213781, 0.0)
(0.6744958292879661, 0.0)
(0.6744682405399177, 0.0)
(0.6745787647076391, 0.0)
(0.6745022924129512, 0.0)
(0.6745564731886879, 0.0)
(0.6744705799116818, 0.0)
(0.6745133415566364, 0.0)
(0.6744792822466713, 0.0)
(0.6745303750077509, 0.0)
(0.6745054502912361, 0.0)
(0.674320431478374, 0.0)
(0.6742417951585273, 0.0)
(0.6742624872691014, 0.0)
(0.6742167576277454, 0.0)
(0.6742170418764898, 0.0)
(0.6741801593030804, 0.0)
(0.6741522579937081, 0.0)
(0.674264031721238, 0.0)
(0.6743412799250201, 0.0)
(0.6743396363675073, 0.0)
(0.6745036427930715, 0.0)
(0.6746909652080999, 0.0)
(0.6749000307637749, 0.0)
(0.6750575412570065, 0.0)
(0.6751785351043056, 0.0)
(0.6752541335453202, 0.0)
(0.6750190934458061, 0.0)
(0.6749926445055792, 0.0)
(0.6750854241636011, 0.0)
(0.675071781642578, 0.0)
(0.6750026722979948, 0.0)
(0.6748594885579453, 0.0)
(0.6748281617381369, 0.0)
(0.6746338469691345, 0.0)
(0.6745975787793156, 0.0)
(0.6743927540970046, 0.0)
(0.6747709734251791, 0.0)
(0.6750395988940873, 0.0)
(0.675311905798332, 0.0)
(0.6753278618239901, 0.0)
(0.675214509854681, 0.0)
(0.6752255858893544, 0.0)
(0.6752883430893328, 0.0)
(0.6751510641307191, 0.0)
(0.675143877884412, 0.0)
(0.6750084882887031, 0.0)
(0.6749959398835491, 0.0)
(0.6749960744532284, 0.0)
(0.6750023883492446, 0.0)
(0.6749793740175283, 0.0)
(0.6748004216095453, 0.0)
(0.6747641620170713, 0.0)
(0.6744388541491935, 0.0)
(0.6744402388157471, 0.0)
(0.6743728407651504, 0.0)
(0.6743388109106621, 0.0)
(0.674320817836006, 0.0)
(0.6742169759990309, 0.0)
(0.6742527985048019, 0.0)
(0.6741283032184701, 0.0)
(0.674091274396861, 0.0)
(0.6741405469356279, 0.0)
(0.6740295419041831, 0.0)
(0.6739790265228647, 0.0)
(0.6737054862275699, 0.0)
(0.6737261170456904, 0.0)
(0.6737531704483443, 0.0)
(0.6737230810740882, 0.0)
(0.6734519403982606, 0.0)
(0.6736689332337791, 0.0)
(0.6739380909608957, 0.0)
(0.6741428978854062, 0.0)
(0.6744045196061572, 0.0)
(0.6746004643360118, 0.0)
(0.6746095520500753, 0.0)
(0.6746711947385716, 0.0)
(0.6746750951538164, 0.0)
(0.6746499545770082, 0.0)
(0.6749349263188666, 0.0)
(0.6753275291283217, 0.0)
(0.6757262358411994, 0.0)
(0.6760673546495319, 0.0)
(0.6763990419845275, 0.0)
(0.676433974002089, 0.0)
(0.6762757920042296, 0.0)
(0.6761296983805509, 0.0)
(0.6761406772396558, 0.0)
(0.6761535351779433, 0.0)
(0.6762353031953856, 0.0)
(0.676069929640951, 0.0)
(0.6760270944470101, 0.0)
(0.6758967883767262, 0.0)
(0.6758789607508715, 0.0)
(0.6759569865961095, 0.0)
(0.6760060375782504, 0.0)
(0.6760864187338784, 0.0)
(0.6761456743571057, 0.0)
(0.6761733452983427, 0.0)
(0.6761352917488169, 0.0)
(0.6761418988499219, 0.0)
(0.6759242884878919, 0.0)
(0.6757679124004335, 0.0)
(0.6757116349890012, 0.0)
(0.6756430842223416, 0.0)
(0.6756578564701202, 0.0)
(0.6755073120900141, 0.0)
(0.6755113822818317, 0.0)
(0.6754623456351491, 0.0)
(0.6753365859416154, 0.0)
(0.6754015307764929, 0.0)
(0.6753177857147213, 0.0)
(0.6753141282593799, 0.0)
(0.675323700757223, 0.0)
(0.6755852396092344, 0.0)
(0.6759181711364152, 0.0)
(0.6762301685190995, 0.0)
(0.6765218081590179, 0.0)
(0.6767979921394235, 0.0)
(0.6768519353500574, 0.0)
(0.6767440112621977, 0.0)
(0.6767721637010943, 0.0)
(0.6766233558908012, 0.0)
(0.6765852023896182, 0.0)
(0.6766030512932919, 0.0)
(0.6767197393215411, 0.0)
(0.6767765494061926, 0.0)
(0.6768225241146782, 0.0)
(0.6766108694804198, 0.0)
(0.6766452337769528, 0.0)
(0.6766472757806815, 0.0)
(0.6766295355335785, 0.0)
(0.676689850630518, 0.0)
(0.6767116707840983, 0.0)
(0.6767329157440612, 0.0)
(0.6768109008666638, 0.0)
(0.6766864903780561, 0.0)
(0.6761774608230182, 0.0)
(0.676211907376054, 0.0)
(0.6766949231155915, 0.0)
(0.6771366215719038, 0.0)
(0.6776058691391219, 0.0)
(0.6780632461055963, 0.0)
(0.6785282424918367, 0.0)
(0.6785228959456194, 0.0)
(0.6784817367012229, 0.0)
(0.6784801530757562, 0.0)
(0.6788153615304326, 0.0)
(0.6789896419500259, 0.0)
(0.6793850254848323, 0.0)
(0.67976106186146, 0.0)
(0.6800762611638018, 0.0)
(0.6800390441224329, 0.0)
(0.6800059348437091, 0.0)
(0.6800293785356176, 0.0)
(0.6799554133730961, 0.0)
(0.6802633867281764, 0.0)
(0.6806128700176763, 0.0)
(0.6809536757898039, 0.0)
(0.6812957391083378, 0.0)
(0.6816299334589454, 0.0)
(0.6817328700991456, 0.0)
(0.6817269401923811, 0.0)
(0.6816884704441636, 0.0)
(0.6817147549291309, 0.0)
(0.6817100675731569, 0.0)
(0.6816517459225369, 0.0)
(0.6815770926414659, 0.0)
(0.6815069612906387, 0.0)
(0.6815645747432061, 0.0)
(0.6815135020425627, 0.0)
(0.6813670853097186, 0.0)
(0.6813713322438888, 0.0)
(0.6813674807387303, 0.0)
(0.6813622511162705, 0.0)
(0.6813605177598235, 0.0)
(0.6813622351662746, 0.0)
(0.6813990479061419, 0.0)
(0.6813934914489298, 0.0)
(0.6812237589007489, 0.0)
(0.68127155200122, 0.0)
(0.6811711212603833, 0.0)
(0.6810257107837946, 0.0)
(0.6810351041048742, 0.0)
(0.6808748308378304, 0.0)
(0.6808382107530238, 0.0)
(0.680848285379629, 0.0)
(0.6806916917059653, 0.0)
(0.6807196548772353, 0.0)
(0.6807544190399686, 0.0)
(0.6806423595431762, 0.0)
(0.6805704419689352, 0.0)
(0.6804933678886639, 0.0)
(0.6804862154441333, 0.0)
(0.6804822363648719, 0.0)
(0.680413015727804, 0.0)
(0.6804056417895011, 0.0)
(0.6804327992539353, 0.0)
(0.6804539893690549, 0.0)
(0.6802754641955238, 0.0)
(0.6803146319392663, 0.0)
(0.6802200885966816, 0.0)
(0.6802378494110457, 0.0)
(0.6802318107619886, 0.0)
(0.6801966296890649, 0.0)
(0.6801788485662902, 0.0)
(0.6802102585776113, 0.0)
(0.6802453123253756, 0.0)
(0.6801986466292196, 0.0)
(0.6805446881835964, 0.0)
(0.6808620018302414, 0.0)
(0.6811481171096029, 0.0)
(0.6814504668375067, 0.0)
(0.6814742116280946, 0.0)
(0.6814445521938949, 0.0)
(0.681493160916807, 0.0)
(0.6814217471668396, 0.0)
(0.681472888539366, 0.0)
(0.681493902005924, 0.0)
(0.6815080662580212, 0.0)
(0.6814905293487658, 0.0)
(0.6815178282658504, 0.0)
(0.6815411533002661, 0.0)
(0.6814904020191379, 0.0)
(0.6815356960254222, 0.0)
(0.6815930984312888, 0.0)
(0.6819538265258314, 0.0)
(0.6822916480826579, 0.0)
(0.6826179223405818, 0.0)
(0.6829428350179668, 0.0)
(0.683269688831207, 0.0)
(0.6832899343273554, 0.0)
(0.6832419002140973, 0.0)
(0.6832824004337293, 0.0)
(0.6832263804791034, 0.0)
(0.6832432173256188, 0.0)
(0.6832021157108735, 0.0)
(0.6831682419864963, 0.0)
(0.6830990960912464, 0.0)
(0.6831352340737619, 0.0)
(0.6830657717925667, 0.0)
(0.6830899476180342, 0.0)
(0.6831055737070475, 0.0)
(0.683421101494094, 0.0)
(0.6837355508794585, 0.0)
(0.6839883784751853, 0.0)
(0.6842308540869688, 0.0)
(0.684446924287637, 0.0)
(0.6844762811864216, 0.0)
(0.684463221386548, 0.0)
(0.6844432126448541, 0.0)
(0.6844113601898749, 0.0)
(0.6848041098931918, 0.0)
(0.6851913000101141, 0.0)
(0.6855229578154158, 0.0)
(0.6858556900493911, 0.0)
(0.6861876770526976, 0.0)
(0.6862702402527888, 0.0)
(0.6862499305014974, 0.0)
(0.6863129277765968, 0.0)
(0.6861462113031355, 0.0)
(0.6861956344416456, 0.0)
(0.6862079415992164, 0.0)
(0.6862564594574512, 0.0)
(0.6861631834148404, 0.0)
(0.6861421615581439, 0.0)
(0.6861083543498242, 0.0)
(0.6861271570712612, 0.0)
(0.6866022652840964, 0.0)
(0.6870569832720956, 0.0)
(0.6875515884003235, 0.0)
(0.6879920153295951, 0.0)
(0.6880075229064411, 0.0)
(0.6879767493975278, 0.0)
(0.6880105743783445, 0.0)
(0.687796854562363, 0.0)
(0.6880087110627087, 0.0)
(0.6882070417552468, 0.0)
(0.6884061992779404, 0.0)
(0.6886139243554203, 0.0)
(0.6887829456916795, 0.0)
(0.6888614813448249, 0.0)
(0.6888654406666732, 0.0)
(0.6888758143913749, 0.0)
(0.688872511509672, 0.0)
(0.6888349446651637, 0.0)
(0.688888045247487, 0.0)
(0.6888001986890151, 0.0)
(0.6888296881151046, 0.0)
(0.6888293794145115, 0.0)
(0.6888358365229978, 0.0)
(0.6887604670165847, 0.0)
(0.6886945460051193, 0.0)
(0.6889080654295715, 0.0)
(0.6891360391854171, 0.0)
(0.6892901560678109, 0.0)
(0.6894947836207653, 0.0)
(0.6897028384040031, 0.0)
(0.6897316312377222, 0.0)
(0.6897585434218202, 0.0)
(0.6896240277495874, 0.0)
(0.6899689888032684, 0.0)
(0.6903609356123913, 0.0)
(0.6907790028159492, 0.0)
(0.6911667685954447, 0.0)
(0.6915458242453055, 0.0)
(0.6915902028374155, 0.0)
(0.6916117037094454, 0.0)
(0.6916033694359598, 0.0)
(0.6914366485282764, 0.0)
(0.6917085829586076, 0.0)
(0.6919704007856153, 0.0)
(0.6921701317277964, 0.0)
(0.6923884156962029, 0.0)
(0.6926322519971412, 0.0)
(0.692617703648867, 0.0)
(0.6926406553707045, 0.0)
(0.6926393872296287, 0.0)
(0.6926099691405612, 0.0)
(0.6929395568050035, 0.0)
(0.693245874380929, 0.0)
(0.6935477357385355, 0.0)
(0.6938423961355774, 0.0)
(0.6941406249444176, 0.0)
(0.6941940336938018, 0.0)
(0.6940200176835979, 0.0)
(0.6940568759797263, 0.0)
(0.6939844451568089, 0.0)
(0.6940054154952715, 0.0)
(0.6940010712335892, 0.0)
(0.6939836874043737, 0.0)
(0.6939926224193111, 0.0)
(0.6940458357377318, 0.0)
(0.694033108684143, 0.0)
(0.6938277927469065, 0.0)
(0.6939066598036892, 0.0)
(0.6936151057650702, 0.0)
(0.6940298862167862, 0.0)
(0.6944388785432438, 0.0)
(0.6948178346613663, 0.0)
(0.6952379426583539, 0.0)
(0.6956381293970855, 0.0)
(0.6956125759944418, 0.0)
(0.6956479474483472, 0.0)
(0.6956644770890515, 0.0)
(0.6953737129242255, 0.0)
(0.6952641753310674, 0.0)
(0.6953227976876305, 0.0)
(0.695031082482033, 0.0)
(0.6951601399266569, 0.0)
(0.6950872291364988, 0.0)
(0.6951631728478933, 0.0)
(0.695065068979005, 0.0)
(0.6949166484459094, 0.0)
(0.6948496182833379, 0.0)
(0.6949786489872076, 0.0)
(0.6949797868156976, 0.0)
(0.6949588873290827, 0.0)
(0.6950044490181979, 0.0)
(0.6949319674648585, 0.0)
(0.6944096699323724, 0.0)
(0.6943954182480265, 0.0)
(0.6946968782746171, 0.0)
(0.6949959192269678, 0.0)
(0.6953733211927454, 0.0)
(0.6957236000532465, 0.0)
(0.6961184409356134, 0.0)
(0.6959615039816139, 0.0)
(0.6957705689637561, 0.0)
(0.6957503780647996, 0.0)
(0.6956429684851636, 0.0)
(0.6954696117518235, 0.0)
(0.6955607769946941, 0.0)
(0.6954984318985741, 0.0)
(0.6954553460052487, 0.0)
(0.695420633314903, 0.0)
(0.6954200336014896, 0.0)
(0.6953646212053898, 0.0)
(0.6953169715959294, 0.0)
(0.6952537533224052, 0.0)
(0.6952545908305529, 0.0)
(0.6951914343198157, 0.0)
(0.6952000128081237, 0.0)
(0.6951642764490381, 0.0)
(0.6951922253094195, 0.0)
(0.6952209608846244, 0.0)
(0.6951257822582578, 0.0)
(0.6951527843205908, 0.0)
(0.6951768738861868, 0.0)
(0.6951806524220682, 0.0)
(0.6951864569031092, 0.0)
(0.6951905378233494, 0.0)
(0.6951638501632177, 0.0)
(0.6951903383452444, 0.0)
(0.6952231612577158, 0.0)
(0.6951417686555642, 0.0)
(0.6951455076443286, 0.0)
(0.695151020044959, 0.0)
(0.6953275007270728, 0.0)
(0.6953573206148974, 0.0)
(0.6955301577334456, 0.0)
(0.6956290912516825, 0.0)
(0.6957179034822513, 0.0)
(0.695752986634173, 0.0)
(0.695717161396582, 0.0)
(0.6957314044306727, 0.0)
(0.6957046679572766, 0.0)
(0.6955192967210277, 0.0)
(0.6954548374896656, 0.0)
(0.6955133880723098, 0.0)
(0.6955057049837404, 0.0)
(0.6954108695600907, 0.0)
(0.6954808713497043, 0.0)
(0.6952415184310716, 0.0)
(0.6952958163363555, 0.0)
(0.6950811582095148, 0.0)
(0.6950811657797265, 0.0)
(0.6951137659013253, 0.0)
(0.695182565983549, 0.0)
(0.695227680363739, 0.0)
(0.695153605138629, 0.0)
(0.6952181753050394, 0.0)
(0.6952410871481401, 0.0)
(0.6952346581416082, 0.0)
(0.6952328188450931, 0.0)
(0.6952939196831541, 0.0)
(0.6953075609817294, 0.0)
(0.6953220221188635, 0.0)
(0.6953731060790002, 0.0)
(0.6953795994974724, 0.0)
(0.6954414506167556, 0.0)
(0.6953293450958383, 0.0)
(0.6952190089384684, 0.0)
(0.6951713988100419, 0.0)
(0.6951899086727175, 0.0)
(0.6951735130014157, 0.0)
(0.6950861164294989, 0.0)
(0.6951315147623306, 0.0)
(0.6949885763797944, 0.0)
(0.6950069342359475, 0.0)
(0.6949997358949598, 0.0)
(0.6952633537728953, 0.0)
(0.695557857822793, 0.0)
(0.6958677621624706, 0.0)
(0.6960054674976989, 0.0)
(0.6962899918549854, 0.0)
(0.6963110611888924, 0.0)
(0.6962695367645233, 0.0)
(0.696302432969056, 0.0)
(0.696290187712296, 0.0)
(0.6963069637036132, 0.0)
(0.6962827015780296, 0.0)
(0.6962739043373259, 0.0)
(0.6961865814599448, 0.0)
(0.6962356475890527, 0.0)
(0.6962715962163111, 0.0)
(0.6963339969320801, 0.0)
(0.6963148283101777, 0.0)
(0.6962918954556466, 0.0)
(0.6962914202934377, 0.0)
(0.6962353866556716, 0.0)
(0.6962368510259201, 0.0)
(0.6962397857690611, 0.0)
(0.6962764634673728, 0.0)
(0.6962790978101068, 0.0)
(0.6962767580282728, 0.0)
(0.6960680807917061, 0.0)
(0.6959031900963084, 0.0)
(0.6959314150342131, 0.0)
(0.6957787970554243, 0.0)
(0.6957985524914666, 0.0)
(0.6957347071733706, 0.0)
(0.6956366802151404, 0.0)
(0.6955459329427016, 0.0)
(0.6955410023106, 0.0)
(0.6955683014972754, 0.0)
(0.6955583377815727, 0.0)
(0.6955040971426873, 0.0)
(0.6951790179208182, 0.0)
(0.6949675836616823, 0.0)
(0.6950068208352143, 0.0)
(0.6947917728149076, 0.0)
(0.6947836939644875, 0.0)
(0.6947902878508385, 0.0)
(0.6947679724622272, 0.0)
(0.6947536946019032, 0.0)
(0.6947588962033214, 0.0)
(0.6947964898248126, 0.0)
(0.6947943279968425, 0.0)
(0.6948652070641963, 0.0)
(0.6948942462357796, 0.0)
(0.6949256941193602, 0.0)
(0.6949478700137538, 0.0)
(0.6948793860197068, 0.0)
(0.6949055256733906, 0.0)
(0.694630605073651, 0.0)
(0.6944542439212438, 0.0)
(0.6944416440410732, 0.0)
(0.6942825118796175, 0.0)
(0.6942636556946205, 0.0)
(0.6941748611014377, 0.0)
(0.6941659676149536, 0.0)
(0.6939377598387038, 0.0)
(0.6941656002659459, 0.0)
(0.6944213083865801, 0.0)
(0.6946928590559808, 0.0)
(0.6950088401723662, 0.0)
(0.695264117788167, 0.0)
(0.6952052607050784, 0.0)
(0.6950446884608175, 0.0)
(0.6952989528492325, 0.0)
(0.6955698093957713, 0.0)
(0.6958547472308066, 0.0)
(0.6961785442385213, 0.0)
(0.6964388347301503, 0.0)
(0.6964319656637631, 0.0)
(0.6964357778242677, 0.0)
(0.6964496460059661, 0.0)
(0.6963763911432403, 0.0)
(0.6963254278864566, 0.0)
(0.6963374477845853, 0.0)
(0.6962954104707607, 0.0)
(0.6962967518831651, 0.0)
(0.6962696897438889, 0.0)
(0.6962069301715242, 0.0)
(0.6961577509415036, 0.0)
(0.6960209753125111, 0.0)
(0.6959566345416063, 0.0)
(0.6958619349418218, 0.0)
(0.6957972630355092, 0.0)
(0.6958688847972906, 0.0)
(0.6956106700382702, 0.0)
(0.6956758653542736, 0.0)
(0.6956527129411123, 0.0)
(0.6956215343589305, 0.0)
(0.6956285232465941, 0.0)
(0.6956883179938826, 0.0)
(0.6959478875324379, 0.0)
(0.696162304425372, 0.0)
(0.6963438573787458, 0.0)
(0.6964165092247405, 0.0)
(0.6964511120650319, 0.0)
(0.6961509210690241, 0.0)
(0.6961871815785817, 0.0)
(0.6960225851910403, 0.0)
(0.6959943432360114, 0.0)
(0.6960067169244379, 0.0)
(0.6959679335955171, 0.0)
(0.6959456472287245, 0.0)
(0.6958992800682441, 0.0)
(0.6959475734979069, 0.0)
(0.6959515877800868, 0.0)
(0.6959437692762855, 0.0)
(0.6963028414525494, 0.0)
(0.6966493474619978, 0.0)
(0.6969930007849239, 0.0)
(0.6972245094027113, 0.0)
(0.6975404743738567, 0.0)
(0.6975527252332386, 0.0)
(0.6974668467405538, 0.0)
(0.6974491658008088, 0.0)
(0.6974665540648969, 0.0)
(0.6974251735713303, 0.0)
(0.6972998368759374, 0.0)
(0.6973530626427495, 0.0)
(0.6973535368998781, 0.0)
(0.6973693510437342, 0.0)
(0.697152810463154, 0.0)
(0.6971476223048758, 0.0)
(0.6970523747788426, 0.0)
(0.6969217516981429, 0.0)
(0.6968010985822778, 0.0)
(0.6968039271062346, 0.0)
(0.6967158564414148, 0.0)
(0.6966646608098723, 0.0)
(0.6966696041141324, 0.0)
(0.6966979310584673, 0.0)
(0.6966588134941288, 0.0)
(0.6966978235999653, 0.0)
(0.6965622072473941, 0.0)
(0.6965745203068838, 0.0)
(0.6965576889322737, 0.0)
(0.6966014267748777, 0.0)
(0.6965997674053434, 0.0)
(0.6966325987375156, 0.0)
(0.696650116813426, 0.0)
(0.6966917240458282, 0.0)
(0.696682503973802, 0.0)
(0.6966653726761375, 0.0)
(0.6967536696961192, 0.0)
(0.696657031623597, 0.0)
(0.6966600745690346, 0.0)
(0.6966490063691698, 0.0)
(0.6966093349901252, 0.0)
(0.6966275018848854, 0.0)
(0.6966585432644004, 0.0)
(0.6962784072221617, 0.0)
(0.6961616505135766, 0.0)
(0.6960653690996728, 0.0)
(0.6960434387406652, 0.0)
(0.6957709934813463, 0.0)
(0.6958130963995885, 0.0)
(0.6956953245376472, 0.0)
(0.6956286525840347, 0.0)
(0.695568397336343, 0.0)
(0.6958207600770399, 0.0)
(0.6960290151521475, 0.0)
(0.6962418821145835, 0.0)
(0.6964725104616368, 0.0)
(0.6966872061928534, 0.0)
(0.6964599217276299, 0.0)
(0.6964139631360856, 0.0)
(0.6964638036385143, 0.0)
(0.6964189880989565, 0.0)
(0.6964387553509418, 0.0)
(0.6964501564465717, 0.0)
(0.6963887215120206, 0.0)
(0.6963519555713472, 0.0)
(0.6962999904860707, 0.0)
(0.6963137478745581, 0.0)
(0.6962402990128685, 0.0)
(0.6962398863181343, 0.0)
(0.6960110002082313, 0.0)
(0.6960230495168138, 0.0)
(0.6960047113900503, 0.0)
(0.696043604059102, 0.0)
(0.696007774183884, 0.0)
(0.6959905026124709, 0.0)
(0.6960017443129387, 0.0)
(0.6960046906638548, 0.0)
(0.6959263325759324, 0.0)
(0.6961065576020153, 0.0)
(0.6963576335901134, 0.0)
(0.6965866354395508, 0.0)
(0.6969014503165268, 0.0)
(0.6971077717796854, 0.0)
(0.6971256990271412, 0.0)
(0.6970675354323895, 0.0)
(0.6970848960289358, 0.0)
(0.6969749604908837, 0.0)
(0.6969791512310194, 0.0)
(0.6969784872050216, 0.0)
(0.6969773984954358, 0.0)
(0.6969762156468979, 0.0)
(0.6969206645736513, 0.0)
(0.6967111875797154, 0.0)
(0.6966903112762449, 0.0)
(0.6966880171655617, 0.0)
(0.6965889036475463, 0.0)
(0.6966019464895806, 0.0)
(0.6966004813770416, 0.0)
(0.6966460209973065, 0.0)
(0.6965183067151901, 0.0)
(0.6965591270753285, 0.0)
(0.6964808322797801, 0.0)
(0.6965103017419693, 0.0)
(0.6964049233312022, 0.0)
(0.696393637487433, 0.0)
(0.6963585078812671, 0.0)
(0.6963212398590731, 0.0)
(0.6963160276668997, 0.0)
(0.696313954549217, 0.0)
(0.6963213598666027, 0.0)
(0.6961600325010551, 0.0)
(0.6961220733220743, 0.0)
(0.6960997538212769, 0.0)
(0.6961422479123699, 0.0)
(0.6961564888046766, 0.0)
(0.6962168358290071, 0.0)
(0.6962239346470989, 0.0)
(0.6961217862576746, 0.0)
(0.6960969565224557, 0.0)
(0.6960852455410992, 0.0)
(0.695946532291871, 0.0)
(0.6961509958873542, 0.0)
(0.6962769719215867, 0.0)
(0.696384468362872, 0.0)
(0.6965627589717336, 0.0)
(0.6966915896222927, 0.0)
(0.696728869456476, 0.0)
(0.6966776831739643, 0.0)
(0.69671056889861, 0.0)
(0.6967328773064498, 0.0)
(0.6971410819957558, 0.0)
(0.6974638258759042, 0.0)
(0.6978421188458224, 0.0)
(0.6982211943537614, 0.0)
(0.6985941287159633, 0.0)
(0.6984693824838156, 0.0)
(0.6984859040203397, 0.0)
(0.698502177826829, 0.0)
(0.6983436640123478, 0.0)
(0.6982889360637987, 0.0)
(0.6982167942855826, 0.0)
(0.6982243932625183, 0.0)
(0.6982275382752063, 0.0)
(0.6981174847898042, 0.0)
(0.6981717764233021, 0.0)
(0.6982306196805392, 0.0)
(0.6982917877057171, 0.0)
(0.6982095920716213, 0.0)
(0.6980895925680531, 0.0)
(0.6980967482972288, 0.0)
(0.698060545884954, 0.0)
(0.6980525205374986, 0.0)
(0.697934464363237, 0.0)
(0.6979565983362332, 0.0)
(0.6979326799394248, 0.0)
(0.6978644757606218, 0.0)
(0.6978733176442009, 0.0)
(0.6978698889527934, 0.0)
(0.6979428888257782, 0.0)
(0.698023268777676, 0.0)
(0.6980511282153403, 0.0)
(0.6980627373566322, 0.0)
(0.6980720490860429, 0.0)
(0.6980871597678712, 0.0)
(0.6980419839457274, 0.0)
(0.6980429399971751, 0.0)
(0.6979386141067095, 0.0)
(0.69791793500361, 0.0)
(0.6979009661729827, 0.0)
(0.6979060247044744, 0.0)
(0.6977588938528576, 0.0)
(0.6976850502258378, 0.0)
(0.6975579998485594, 0.0)
(0.6975584026034951, 0.0)
(0.697672804756167, 0.0)
(0.6977440856220396, 0.0)
(0.6978295734130396, 0.0)
(0.69785314649804, 0.0)
(0.6977992210170124, 0.0)
(0.6977810369062742, 0.0)
(0.6977835173534321, 0.0)
(0.6977594095101091, 0.0)
(0.6980325492362215, 0.0)
(0.6981965624985305, 0.0)
(0.6984667141375086, 0.0)
(0.6987148125850895, 0.0)
(0.6989679780015028, 0.0)
(0.6990126071877929, 0.0)
(0.6988999934528268, 0.0)
(0.6989684238348154, 0.0)
(0.6989757139212036, 0.0)
(0.6989629109152655, 0.0)
(0.6989633261458127, 0.0)
(0.6989269118171607, 0.0)
(0.6989288374294893, 0.0)
(0.6989323353289998, 0.0)
(0.6989987618966801, 0.0)
(0.698898902796942, 0.0)
(0.6989358156048591, 0.0)
(0.6988411482322519, 0.0)
(0.6988311427107132, 0.0)
(0.6988698450194892, 0.0)
(0.6988132664358201, 0.0)
(0.698803353844837, 0.0)
(0.6987275004623575, 0.0)
(0.6987643395681894, 0.0)
(0.6987718066359258, 0.0)
(0.6987789550467638, 0.0)
(0.6987211024580208, 0.0)
(0.698746187037778, 0.0)
(0.6987458863120326, 0.0)
(0.6985625455233965, 0.0)
(0.6986285813975335, 0.0)
(0.6985325331618699, 0.0)
(0.6986044223116947, 0.0)
(0.6985642003050364, 0.0)
(0.6985906994224159, 0.0)
(0.6985050246267251, 0.0)
(0.698549995677108, 0.0)
(0.6985513480344682, 0.0)
(0.6985336671933768, 0.0)
(0.6985060685700616, 0.0)
(0.6985186429855742, 0.0)
(0.698503179117034, 0.0)
(0.698498721268287, 0.0)
(0.6984020585308768, 0.0)
(0.6982227865059006, 0.0)
(0.698393878076347, 0.0)
(0.6984664995003333, 0.0)
(0.6985028705642597, 0.0)
(0.698541062138521, 0.0)
(0.6985211762223237, 0.0)
(0.6984792248381252, 0.0)
(0.6984727635087198, 0.0)
(0.6984815591222802, 0.0)
(0.6984766059423752, 0.0)
(0.6983626853079261, 0.0)
(0.6983078536529121, 0.0)
(0.6983072354417468, 0.0)
(0.6983068795629943, 0.0)
(0.6983960333337713, 0.0)
(0.698331405957781, 0.0)
(0.6983328955613367, 0.0)
(0.6982678913166003, 0.0)
(0.6982698267123076, 0.0)
(0.6981286080512917, 0.0)
