(nan, nan)
(0.8125672055438963, 5.123566950257311e-143)
(0.8125577938340559, 3.024630373819638e-143)
(0.8125873666619712, 1.6879243914598064e-143)
(0.8124514540138269, 1.1963593397680043e-143)
(0.8120865677836315, 1.1810918826147836e-143)
(0.8117353218847224, 1.1439610395707049e-143)
(0.8112526382643573, 1.3400687516966121e-143)
(0.8120733324393331, 2.386485576448555e-144)
(0.8118644304194408, 1.8848252375917726e-144)
(0.8116327485559256, 1.5396345271361934e-144)
(0.8113391993549622, 1.376759265064135e-144)
(0.811358841163256, 7.815172454655637e-145)
(0.8102739809435792, 2.2057488358738328e-144)
(0.8100806343234853, 1.7092452228669805e-144)
(0.8104217956809893, 6.101850125807594e-145)
(0.8098532130095195, 8.161336127076836e-145)
(0.8102339389684582, 2.74929350545995e-145)
(0.8101640903292701, 1.7827558905614595e-145)
(0.8086971604302986, 8.81607452110792e-145)
(0.809045792001365, 3.1235915807597872e-145)
(0.8098681949312259, 5.524894784006749e-146)
(0.8094138490036181, 6.295506059672006e-146)
(0.8092967369488925, 4.384368339336704e-146)
(0.8093063774798703, 2.537233221681768e-146)
(0.8099971292979279, 5.393500974750011e-147)
(0.8084411692621672, 3.1068434516864263e-146)
(0.8084619288968194, 1.7724455982182832e-146)
(0.8048497501574969, 1.9728334452342807e-144)
(0.8027934126031535, 2.2143719875397787e-143)
(0.8027576357596389, 1.3882279571075123e-143)
(0.8018839215743035, 2.8657801097378035e-143)
(0.7996976517641005, 3.7492578528288466e-142)
(0.7993469581086001, 3.680402228043668e-142)
(0.798866929642188, 4.333338801228888e-142)
(0.7967141167878776, 5.2457441294313964e-141)
(0.7970406828490894, 2.0120800341047504e-141)
(0.7974118031442718, 7.23584661301184e-142)
(0.7976930071365311, 2.94351291622516e-142)
(0.7971436478485533, 3.828765571401324e-142)
(0.7956763655495679, 1.7884950577891257e-141)
(0.7954473455186397, 1.4884070196349632e-141)
(0.7937491590911213, 9.472459802186639e-141)
(0.7944042955521936, 2.3260588275226973e-141)
(0.7931907863826295, 7.564678869628541e-141)
(0.7929792959762659, 6.163184998079635e-141)
(0.7933077089340228, 2.3826912258010753e-141)
(0.791981751622416, 9.045580054758343e-141)
(0.7914367811068624, 1.1680849679534736e-140)
(0.7917705997107474, 4.504954461530964e-141)
(0.7894763901677322, 6.401464633379611e-140)
(0.7891379123171511, 6.230218358996744e-140)
(0.787980390142184, 1.8474507997681817e-139)
(0.7880566698689402, 1.0246919236078099e-139)
(0.788336564885967, 4.304946254099642e-140)
(0.7883081088667638, 2.751421120359814e-140)
(0.7867499220986878, 1.4114153714945098e-139)
(0.7859943528424335, 2.4236052674260472e-139)
(0.7857997426147978, 1.948482208990553e-139)
(0.784190518662916, 1.0558971200331663e-138)
(0.7845601127322028, 3.9799339403181024e-139)
(0.7841017360707989, 4.575308441502783e-139)
(0.7848573582321619, 1.0218407568583365e-139)
(0.7845714657756432, 9.32185448887193e-140)
(0.7844767439240046, 6.567143435330328e-140)
(0.784437609059083, 4.291668395103039e-140)
(0.7849128873461978, 1.3927571844412115e-140)
(0.7847669270412132, 1.0523415976639965e-140)
(0.7836298545254015, 3.0659375153670464e-140)
(0.7840891004762699, 1.0185208240290223e-140)
(0.7833769614571158, 1.666768672279383e-140)
(0.7839867684622375, 4.50562318682534e-141)
(0.784629698698536, 1.1577872829376872e-141)
(0.7851019005138213, 3.7437833388059205e-142)
(0.7850703437954382, 2.4202333557719874e-142)
(0.7850549863068054, 1.5301439319440272e-142)
(0.7828391652465504, 1.998893958935707e-141)
(0.7828617793493187, 1.2049223368527144e-141)
(0.7829153206309737, 6.960670862435278e-142)
(0.7804408164833244, 1.2704806004716072e-140)
(0.7804030483579629, 8.355558534452386e-141)
(0.7800424640230176, 8.523072852525853e-141)
(0.7792015426688446, 1.6682141855201634e-140)
(0.7792052751570594, 1.0395538121787137e-140)
(0.778717402118669, 1.2618424564350705e-140)
(0.7785790690117366, 9.542942155977432e-141)
(0.7786532693385423, 5.41075897053422e-141)
(0.7790344157456468, 2.019187090071437e-141)
(0.7782646924011773, 3.609148666938282e-141)
(0.7782560821128768, 2.291373067443206e-141)
(0.7790434505585132, 4.9048507424901e-142)
(0.7784481721818514, 6.940263613545069e-142)
(0.7782787794838023, 5.488420984943074e-142)
(0.7761769332108733, 6.026284602009797e-141)
(0.7758505285879348, 5.90917095305671e-141)
(0.7732915501994689, 1.1699271656325435e-139)
(0.7733014916104024, 7.314514909557033e-140)
(0.7733425105135316, 4.3861160044158045e-140)
(0.7732978310757129, 2.9507462939600145e-140)
(0.7719553121657978, 1.1317546842601357e-139)
(0.7720121770134375, 6.662192689627119e-140)
(0.7722997008041568, 2.8770115377076687e-140)
(0.7717479124903628, 3.8316069441755067e-140)
(0.771771307540626, 2.359588384331074e-140)
(0.771314734732775, 2.7687851339226303e-140)
(0.770956061032427, 2.8501427515196e-140)
(0.7708583152441029, 2.0683602248326956e-140)
(0.768594104053563, 2.7156450047964817e-139)
(0.7691343444833044, 8.450405321884504e-140)
(0.768499041938442, 1.2597225616386307e-139)
(0.7675259735669554, 2.9405352151674696e-139)
(0.767039883028934, 3.591598023430538e-139)
(0.7662945875663502, 6.1842169763674204e-139)
(0.763997232034239, 8.187760772506004e-138)
(0.7639533855054215, 5.591683458566637e-138)
(0.7638262726515684, 4.260410835457484e-138)
(0.7638725302899186, 2.5857620531212907e-138)
(0.7638965559155004, 1.6156889438003628e-138)
(0.7640061210794267, 9.017732269306794e-139)
(0.7638528824481128, 7.118136630665304e-139)
(0.7625013777923254, 2.723026506583145e-138)
(0.7615774251541853, 5.915316962713276e-138)
(0.7611992762978249, 6.285239528072745e-138)
(0.760776290782145, 7.08461249198355e-138)
(0.7605691865777615, 6.024805738608826e-138)
(0.7612545991870759, 1.5908433536853772e-138)
(0.7613027560815553, 9.675831690745421e-139)
(0.7613292790070179, 6.054116622621285e-139)
(0.7606497311558728, 9.603160491900045e-139)
(0.7606725971700012, 6.044905163951111e-139)
(0.7592042199916873, 2.7015230604770034e-138)
(0.7600261209338811, 5.966776467169157e-139)
(0.7597612038465336, 5.493960882551089e-139)
(0.7567786328810598, 1.7711651577043625e-137)
(0.7565877666788244, 1.4830053282985993e-137)
(0.7571807922011166, 4.472727627527448e-138)
(0.7571318431668521, 3.112561486886298e-138)
(0.7570960703956087, 2.1293363525744538e-138)
(0.7572242513843569, 1.1751507988089148e-138)
(0.7559453447207233, 4.091065238435296e-138)
(0.7558436585668297, 3.056558155045314e-138)
(0.7542582174662079, 1.5777661440464453e-137)
(0.7534276896770196, 3.03976453503324e-137)
(0.7501923797855069, 1.281021892986948e-135)
(0.7487152836907259, 5.552939191312957e-135)
(0.7487053155193514, 3.7254223818698814e-135)
(0.7486721630345841, 2.5742615709793584e-135)
(0.7488364759038094, 1.3832473891993682e-135)
(0.7487414124108591, 1.0343176332064332e-135)
(0.7483554116488857, 1.121446439919197e-135)
(0.7483037925109046, 7.940051625684411e-136)
(0.7475453046693883, 1.3856412051731374e-135)
(0.746344073105012, 4.238640083323554e-135)
(0.746816573568809, 1.5460362570772734e-135)
(0.7463169161574009, 1.9409933515527054e-135)
(0.7458093505107662, 2.461921337789919e-135)
(0.7431027793179238, 5.013844849784451e-134)
(0.743478994027515, 2.0882243005760568e-134)
(0.7437340208637503, 1.0115032908123046e-134)
(0.7435162845884362, 8.897908780889014e-135)
(0.7430997018009023, 1.006654396820848e-134)
(0.7423501926984004, 1.733480337222985e-134)
(0.7427487094967399, 7.017717809059425e-135)
(0.7414503726958687, 2.4159019374233983e-134)
(0.7414276304545087, 1.6671012758188205e-134)
(0.7413559447177412, 1.2236957583873768e-134)
(0.7415907875081125, 6.100742634820626e-135)
(0.7410022485952634, 8.603518950200323e-135)
(0.7399227498593386, 2.25051525920482e-134)
(0.7399476010107402, 1.4663244496519978e-134)
(0.7397544895024674, 1.2572410185601228e-134)
(0.7403821048225555, 3.826915313586672e-135)
(0.7405292421707002, 2.1335804743597583e-135)
(0.740130465130093, 2.3755276740432207e-135)
(0.7399714690849041, 1.9529188379436352e-135)
(0.7396125882779843, 2.0691271152494944e-135)
(0.7393368787739246, 1.9738957418425828e-135)
(0.7380504814932999, 6.757957593134434e-135)
(0.7377291332551079, 6.835161107597037e-135)
(0.7363671838389434, 2.5594917584077013e-134)
(0.7370578411673165, 7.258434769104604e-135)
(0.7376072805573635, 2.4488808411200302e-135)
(0.7374659611730647, 1.976264671383972e-135)
(0.736149260060581, 7.040490830024375e-135)
(0.7354681152407705, 1.1228475248806484e-134)
(0.7350096345935393, 1.3533360034128064e-134)
(0.7355038382490802, 4.9215928032109144e-135)
(0.7345592287628848, 1.095232488500302e-134)
(0.7346151977714649, 6.921730178217354e-135)
(0.7346050331528668, 4.753830296262017e-135)
(0.7341918167484413, 5.4272065122583127e-135)
(0.7335420041371892, 8.347129020277835e-135)
(0.7319047878263033, 4.420679965932534e-134)
(0.7315988108428475, 4.413623767360794e-134)
(0.7315944864514045, 3.023347867456549e-134)
(0.7312509403513471, 3.1666747115056265e-134)
(0.7308678424982324, 3.4863971017999996e-134)
(0.730885372126057, 2.32642610952667e-134)
(0.7298754878601749, 5.61094728246574e-134)
(0.7297462388175185, 4.504679572044401e-134)
(0.7297306488195218, 3.138589709596599e-134)
(0.7285807229203953, 9.012411124719296e-134)
(0.7282050208866041, 9.851452318137451e-134)
(0.7287082967925327, 3.6011973887060384e-134)
(0.7286537823679795, 2.6385286099942543e-134)
(0.7277134367550651, 5.846330799313436e-134)
(0.7273108745797227, 6.620426059137456e-134)
(0.7270927896313731, 5.959797059485433e-134)
(0.7262379877039709, 1.1857113136339043e-133)
(0.7253835015676988, 2.3547494461295285e-133)
(0.7230673831616249, 2.8302723397634864e-132)
(0.7225721933971245, 3.590839514943588e-132)
(0.7218169649190483, 6.267110660490778e-132)
(0.7219786808153142, 3.554552797809687e-132)
(0.7219946040068662, 2.4103099225670984e-132)
(0.7215240964989283, 2.9719094616969636e-132)
(0.7221091284900466, 1.0007662121092797e-132)
(0.7220397657161267, 7.537151533868847e-133)
(0.7218927432274556, 6.2489236902922996e-133)
(0.722002208423222, 3.774640082788659e-133)
(0.7220875392273, 2.3483200816573137e-133)
(0.7222745930453385, 1.2873397260664376e-133)
(0.7219290131880032, 1.3666066242920836e-133)
(0.7206508295143921, 4.603760483628063e-133)
(0.7204583411819636, 4.046858800706276e-133)
(0.7198688273903248, 5.8110748150699245e-133)
(0.7199430913114632, 3.677615913025793e-133)
(0.7201863094773361, 1.8875781472324813e-133)
(0.719444721754593, 3.2784466130301187e-133)
(0.7191370305358142, 3.3296388828832238e-133)
(0.7187301666469512, 3.824038339116091e-133)
(0.718402952074984, 3.981709676155765e-133)
(0.7179531674563931, 4.825066973346742e-133)
(0.7173258938683476, 7.278954817480135e-133)
(0.7180916256931521, 1.967445535964053e-133)
(0.7168885049312409, 6.0549030317222036e-133)
(0.7155285246200976, 2.2496504896241156e-132)
(0.7154456651613208, 1.738913610642085e-132)
(0.7157964075528706, 7.885810077411101e-133)
(0.7134200411841048, 1.0152879531709962e-131)
(0.7127987717324923, 1.5174461389311828e-131)
(0.7125219309873481, 1.4907286420557544e-131)
(0.7121573899203476, 1.6302797352548399e-131)
(0.7118548627088475, 1.6538019881022345e-131)
(0.7120754211305159, 8.869631758442844e-132)
(0.7119810885089553, 6.983992344318936e-132)
(0.7108769502935065, 1.8852249249683863e-131)
(0.7109234307464491, 1.2521488595832588e-131)
(0.711245226022253, 5.941010328663108e-132)
(0.710447970682898, 1.1051289951125818e-131)
(0.711110443723294, 3.458354985043838e-132)
(0.7117278785237482, 1.1390409356350133e-132)
(0.7122574162723507, 4.165281711567216e-133)
(0.7115872498213891, 6.675339952339596e-133)
(0.709523604548244, 5.896823560934867e-132)
(0.7082392854555175, 1.9892182592365965e-131)
(0.7061011157739272, 1.874818813506438e-130)
(0.7056846531718101, 2.193544077890805e-130)
(0.7056496000126558, 1.6204322151582593e-130)
(0.7063064904498509, 5.181331828676572e-131)
(0.7067032136827097, 2.2641624537167925e-131)
(0.7063548200666947, 2.445604801353282e-131)
(0.7060608300780029, 2.4735208508788335e-131)
(0.7041847523416445, 1.6999199972465947e-130)
(0.7042903880622253, 1.0616986481379773e-130)
(0.703699474146015, 1.53868820088136e-130)
(0.7031760596812454, 2.0554129055541843e-130)
(0.7035101781449763, 9.75464812109773e-131)
(0.7032988278159745, 8.947346571361276e-131)
(0.7019983084382602, 3.056573144972194e-130)
(0.7018602996112112, 2.5692763126074416e-130)
(0.7013750830065095, 3.2821974511569886e-130)
(0.7015163844439649, 1.9719676582409487e-130)
(0.7019880236678678, 7.943270917377774e-131)
(0.702009879182568, 5.506189945692922e-131)
(0.7024105350541129, 2.410036458166819e-131)
(0.7012189608055965, 7.27450042169984e-131)
(0.7012994572615305, 4.701753455916336e-131)
(0.7015003484372789, 2.625068826896795e-131)
(0.7007041514221628, 4.91334901396658e-131)
(0.7001580360216396, 6.789214712670582e-131)
(0.7005508073714998, 3.009195748120326e-131)
(0.7005169960300488, 2.2361354789236043e-131)
(0.7007339337524084, 1.2249323166980235e-131)
(0.7005016769842769, 1.1589368540508534e-131)
(0.7008593316785721, 5.3439917397592595e-132)
(0.7007984217933478, 4.1040350052731486e-132)
(0.7008763493892494, 2.6599892404824015e-132)
(0.701094838900801, 1.4508848906125755e-132)
(0.7010828149819469, 1.0493695840918997e-132)
(0.7007892754611262, 1.0723665284318642e-132)
(0.7008627459325343, 6.985738715035056e-133)
(0.7010050295952193, 4.180245490980317e-133)
(0.7010053229284153, 2.9784268481727705e-133)
(0.7011417608854048, 1.7939472461164412e-133)
(0.7011015626103055, 1.3435128904118206e-133)
(0.7008768751135275, 1.2640595694658732e-133)
(0.7003700203920609, 1.6858488917920543e-133)
(0.7006565607235875, 8.438277233204035e-134)
(0.7010676488372097, 3.61460962594825e-134)
(0.7007404078196672, 3.86716643563891e-134)
(0.700791166607776, 2.5889007126627674e-134)
(0.7013194427735251, 9.562392366930845e-135)
(0.701486390712072, 5.531317065748158e-135)
(0.7014674905408257, 4.0340807120653626e-135)
(0.7017080913198619, 2.1262045636481116e-135)
(0.7016313009957428, 1.667010306749947e-135)
(0.7016275497314804, 1.1927600606400516e-135)
(0.7017980370423824, 6.856168116307887e-136)
(0.7018162389630962, 4.770937073671251e-136)
(0.7012198543377142, 7.194417096513162e-136)
(0.7013864068702022, 4.156930693740674e-136)
(0.7014330826708247, 2.7921462138503464e-136)
(0.7021293530736349, 8.249639946825804e-137)
(0.7011417625441886, 2.0467997442481456e-136)
(0.7012559844566559, 1.262579798034104e-136)
(0.7014594620657127, 6.953386028174609e-137)
(0.7015392987786548, 4.476194579030708e-137)
(0.7015485952472973, 3.150733749831173e-137)
(0.7015930848025703, 2.1206804118899745e-137)
(0.701921769355207, 9.937752099708121e-138)
(0.7019631134785362, 6.710877329990878e-138)
(0.7023517069760841, 2.9067612651642333e-138)
(0.7014948302976047, 6.184909776460382e-138)
(0.7013175071535853, 5.525131698317552e-138)
(0.7015346600317512, 2.98209586797527e-138)
(0.7017836383349952, 1.5438807818424973e-138)
(0.7019987174545758, 8.340154129651898e-139)
(0.7021621996843488, 4.810655563248516e-139)
(0.702320440992411, 2.7919607706126326e-139)
(0.7020574155571101, 2.7886044036344776e-139)
(0.7006858703794719, 1.1590029597320418e-138)
(0.700840042405765, 6.779660386692852e-139)
(0.7007280685709832, 5.5822218267116e-139)
(0.7007402514921854, 3.91845054298552e-139)
(0.7006819441352776, 3.0120052658517564e-139)
(0.700268724490957, 3.658200627953084e-139)
(0.7002701150095713, 2.605449787802156e-139)
(0.7008851103303265, 8.398492688835398e-140)
(0.7008754291866056, 6.062780718819767e-140)
(0.7009881022586393, 3.734688145310785e-140)
(0.7009476811324331, 2.8054907038157443e-140)
(0.7008917228835863, 2.1506755508231715e-140)
(0.7008648685243438, 1.5876871476244407e-140)
(0.7009930569675191, 9.578810422094909e-141)
(0.7005826468493013, 1.16540235939821e-140)
(0.7004112178147694, 1.0391062453885382e-140)
(0.7001340683171717, 1.063580826023815e-140)
(0.7000158108089493, 8.854573028308524e-141)
(0.7000842293734366, 5.780440492803257e-141)
(0.7002103706373908, 3.498757589694318e-141)
(0.7001974486804923, 2.5391308957639263e-141)
(0.7001593313119169, 1.9045626342492133e-141)
(0.70023338000331, 1.2334245714945474e-141)
(0.700430428578846, 6.795143427266597e-142)
(0.7004588952967311, 4.6692505969202216e-142)
(0.7005887382259707, 2.807352858918648e-142)
(0.7005967228388051, 1.981222230999905e-142)
(0.70058111781846, 1.442377215147189e-142)
(0.7006529503451926, 9.355731707785006e-143)
(0.7007578813697277, 5.807095772584327e-143)
(0.7004808446570789, 5.975121189510325e-143)
(0.7004990823883552, 4.1603392200789035e-143)
(0.6991316408825599, 1.8096416930141217e-142)
(0.699524128356862, 7.700565058026548e-143)
(0.6994723673710498, 5.889936401104763e-143)
(0.6992407533887695, 5.716630408896162e-143)
(0.6991437134071627, 4.644731980138922e-143)
(0.6993886319080352, 2.398777455889341e-143)
(0.6992090458003214, 2.1749767439300496e-143)
(0.6992325540309046, 1.5063432219991407e-143)
(0.6990582372056375, 1.3570217112204334e-143)
(0.6992874632750633, 7.148438024553954e-144)
(0.6990771626684581, 6.75905657644325e-144)
(0.6990203026556758, 5.210923794760443e-144)
(0.6994464502067488, 2.108217039933322e-144)
(0.6996975956592556, 1.0759717201846664e-144)
(0.6997120985943304, 7.53528197256678e-145)
(0.6994180910543457, 7.981878729369895e-145)
(0.6998883195044745, 3.0318583399818407e-145)
(0.6995808079969029, 3.2731753246132774e-145)
(0.6990687297527298, 4.652679622496354e-145)
(0.6990717448817038, 3.311781270874923e-145)
(0.6986515061284435, 4.164039108945225e-145)
(0.6983930095567822, 4.214368701193659e-145)
(0.6984680145000327, 2.725548015446379e-145)
(0.6980237823051669, 3.5432291252331775e-145)
(0.6981800959715679, 2.0549414169713165e-145)
(0.6984111085980326, 1.076994337397156e-145)
(0.698354113608045, 8.32019504649734e-146)
(0.6983954033133153, 5.629243459850404e-146)
(0.6982981687307458, 4.592770088773566e-146)
(0.6982305766985405, 3.6005992965759076e-146)
(0.6980772634927178, 3.170598362168421e-146)
(0.6974722639518209, 5.145055286481109e-146)
(0.6974009333448239, 4.058433250547386e-146)
(0.6970460956531763, 4.698255536367982e-146)
(0.6968425776397694, 4.4340885849316345e-146)
(0.6968761642970657, 3.037385518515558e-146)
(0.6966762438278333, 2.8543572395194193e-146)
(0.6968151598035719, 1.6953707318433183e-146)
(0.696602517911502, 1.6218368691969645e-146)
(0.6961669987498109, 2.099450236343427e-146)
(0.6961670070352669, 1.50638658108114e-146)
(0.6965296820617045, 6.603358690164137e-147)
(0.6965296980415095, 4.7356398820052785e-147)
(0.6960967479699628, 6.122781611358139e-147)
(0.6962716392199695, 3.4624922302868645e-147)
(0.6962683982802957, 2.495075046735453e-147)
(0.6964069852347498, 1.4814276763344601e-147)
(0.6968279555020112, 5.973229800130742e-148)
(0.6967883454750634, 4.521047434305427e-148)
(0.6967192718139177, 3.563396297294321e-148)
(0.6963675079282531, 4.139752239683071e-148)
(0.6966435589458753, 2.0327066729026838e-148)
(0.6966378173790289, 1.4691371645868309e-148)
(0.6973919099849636, 3.7247104104600598e-149)
(0.6975401162127387, 2.1737781410860246e-149)
(0.6977096941523574, 1.2309776038343764e-149)
(0.6976743969904796, 9.256317907608592e-150)
(0.6976465378668765, 6.889413826203577e-150)
(0.697512900446276, 5.939523673692291e-150)
(0.6970885666726573, 7.667991307262256e-150)
(0.6968962659913104, 7.176395739886731e-150)
(0.697030765667517, 4.267434057356129e-150)
(0.6968175595049215, 4.113801507302803e-150)
(0.6969460375923695, 2.466372531625987e-150)
(0.6969668603802402, 1.717282353667486e-150)
(0.6964671937330289, 2.4692075942646116e-150)
(0.6971313076622696, 7.012036758265427e-151)
(0.6969858298465177, 6.158035588715266e-151)
(0.6969582781378211, 4.587120954744895e-151)
(0.6974132295649472, 1.7378893426669385e-151)
(0.6970552169925799, 2.0572224215585104e-151)
(0.6972116198102459, 1.183714872460212e-151)
(0.6966848905143214, 1.7769327745689333e-151)
(0.6968352635106854, 1.0315637300127456e-151)
(0.6975437167097224, 2.7269052602811336e-152)
(0.697643921704533, 1.6953437465966183e-152)
(0.6971989006030515, 2.2760643587677507e-152)
(0.6972530106022444, 1.5108731377008858e-152)
(0.6974122237286193, 8.642278299235691e-153)
(0.6974730685958553, 5.679493802488566e-153)
(0.6974723076385012, 4.072432988132063e-153)
(0.6971818342353127, 4.4043113253817055e-153)
(0.6971549692446445, 3.2785442907131744e-153)
(0.6972989505605328, 1.9147473471492879e-153)
(0.6969519973230407, 2.2462998612860727e-153)
(0.6971091830753225, 1.2875525125013723e-153)
(0.6973154526252711, 6.87757815240711e-154)
(0.6974014764474, 4.358117225493527e-154)
(0.6974015293501058, 3.121659862644544e-154)
(0.6964269150681894, 8.984315754953034e-154)
(0.6965321725664563, 5.546315366369761e-154)
(0.6966086378340834, 3.566378722714041e-154)
(0.6966132496234122, 2.540691666979219e-154)
(0.696587692916158, 1.8897910048650414e-154)
(0.6966555931494651, 1.2296636824161418e-154)
(0.6966132550143479, 9.36920452160478e-155)
(0.6965280080767573, 7.592623827419193e-155)
(0.6964861414287491, 5.782632359013978e-155)
(0.6966202661711883, 3.420439593140767e-155)
(0.6965519360458592, 2.706154025054513e-155)
(0.6965466157815016, 1.9556937274409774e-155)
(0.6966095164335512, 1.2810215406638525e-155)
(0.6965520530422831, 9.980343104484993e-156)
(0.6964497623393082, 8.296435552402416e-156)
(0.6966343139508738, 4.557796828471302e-156)
(0.6972615998260777, 1.3171394209233477e-156)
(0.6970426121406794, 1.296799880520022e-156)
(0.6969195136611196, 1.1112671540062043e-156)
(0.6966498720948113, 1.178282298414143e-156)
(0.696716380303156, 7.671086616409068e-157)
(0.6965858396827973, 6.649744146560934e-157)
(0.6966398579052322, 4.408354742845628e-157)
(0.6968238942953324, 2.4176675735313636e-157)
(0.6967552499399, 1.9157894457681244e-157)
(0.6967137437140655, 1.4593710544173535e-157)
(0.6957978546518112, 3.978453398689728e-157)
(0.6960913262463814, 1.8620758897033932e-157)
(0.6951769272527397, 5.064698512699427e-157)
(0.695595445271156, 1.977695188050321e-157)
(0.694932591242423, 3.732118377115889e-157)
(0.6949483720030306, 2.621463170006272e-157)
(0.6944289339349998, 4.015669019083456e-157)
(0.694225552498488, 3.8835839728709935e-157)
(0.6940097581051442, 3.825456126852491e-157)
(0.6939367948173946, 3.061618529049527e-157)
(0.6936693414730523, 3.253344506508414e-157)
(0.694117125994357, 1.218853391543564e-157)
(0.6940803459105829, 9.254323232470488e-158)
(0.6941361344880493, 6.137284876567191e-158)
(0.6938435588190157, 6.775763391068254e-158)
(0.694030358855624, 3.709945387743404e-158)
(0.6940177611352247, 2.719513704722633e-158)
(0.6940268163945021, 1.931207403942107e-158)
(0.6940234735037848, 1.3965793270476666e-158)
(0.6932876669030225, 2.960036064065315e-158)
(0.6931366117970483, 2.661033920789984e-158)
(0.6932324588001445, 1.6655974549936202e-158)
(0.6934504681479745, 8.708448454150453e-159)
(0.6937647623491769, 3.9473627757513927e-159)
(0.69375309908318, 2.8909303855497154e-159)
(0.6934215125865483, 3.394733796033459e-159)
(0.693363900397055, 2.66188069783635e-159)
(0.6926689656369659, 5.343229717363962e-159)
(0.6926705032252137, 3.8433750027648405e-159)
(0.692373925330219, 4.2907132953643114e-159)
(0.6924206359906746, 2.8884785040113017e-159)
(0.6919617410318539, 4.099278610827227e-159)
(0.6919575602383269, 2.9763786117944647e-159)
(0.6922457803331322, 1.4030522680423597e-159)
(0.692294129721398, 9.421994983041328e-160)
(0.6921386731701135, 8.554994713542688e-160)
(0.6916677000144771, 1.2392577114680185e-159)
(0.6917118982371282, 8.379596337092978e-160)
(0.6913810651157688, 9.871886146229691e-160)
(0.6913868012684219, 7.06885164349241e-160)
(0.6912445667956679, 6.302596144565241e-160)
(0.6910331211813199, 6.227825209358236e-160)
(0.6911835208758776, 3.5999262223459415e-160)
(0.6910743578896358, 3.057967413935633e-160)
(0.6910357950224335, 2.3395242101313754e-160)
(0.6912388851284953, 1.2496173910350538e-160)
(0.6912625331816535, 8.713681047838151e-161)
(0.6913608335663955, 5.435666384493732e-161)
(0.6914168218246185, 3.610804668095699e-161)
(0.6907848373969528, 6.696550763597116e-161)
(0.6909122857311722, 4.001644234496709e-161)
(0.6909758200277839, 2.6297887432026013e-161)
(0.6913585168146773, 1.0715627157851654e-161)
(0.6919259389197643, 3.301927277041836e-162)
(0.6911523558313952, 7.614251007487276e-162)
(0.6910693493380857, 6.230019196627915e-162)
(0.690459686894906, 1.1229883537497243e-161)
(0.6903218370005698, 9.983143721477295e-162)
(0.6903578677553277, 6.83989637337624e-162)
(0.690634699433905, 3.2636424396183077e-162)
(0.690446287337427, 3.1318655428901517e-162)
(0.6902145758817471, 3.208401400436104e-162)
(0.6897431670802245, 4.712567975278908e-162)
(0.6892519849750744, 7.129404295671251e-162)
(0.6891015903589818, 6.470216057742778e-162)
(0.6876813526990541, 3.928390346497774e-161)
(0.6879312976399509, 1.96207422291005e-161)
(0.6882517869233562, 8.807593039573279e-162)
(0.6880704947625901, 8.382076770960029e-162)
(0.6882107591751011, 4.925720627273207e-162)
(0.6888997075254982, 1.266945981242996e-162)
(0.6898369380139678, 2.2277166130237052e-163)
(0.6905213950850994, 5.7069696309722905e-164)
(0.6909517779678466, 2.1432567742943332e-164)
(0.6914913553594395, 6.796798760864339e-165)
(0.6916208700922737, 4.025721305105911e-165)
(0.6911532916551728, 5.943377979612826e-165)
(0.6917217088508807, 1.797702040667346e-165)
(0.6918656060953748, 1.0404670220952146e-165)
(0.6918844284708754, 7.295077327857769e-166)
(0.6920777959071424, 3.90969393131119e-166)
(0.6919512203858262, 3.428238438194659e-166)
(0.691694827391185, 3.672310187399648e-166)
(0.6897567892228363, 5.1933706443612545e-165)
(0.6892816835311728, 7.771107675762125e-165)
(0.6897310704202949, 2.829500800190786e-165)
(0.6897332475477602, 2.0410435142796237e-165)
(0.6899209367516728, 1.1075013702157232e-165)
(0.6897162286585323, 1.097443454412312e-165)
(0.6902357508116339, 3.571956882865579e-166)
(0.6895526877102585, 7.392336104140234e-166)
(0.6899949291265213, 2.7087340223731402e-166)
(0.689730397667066, 2.946493369853831e-166)
(0.6901302424762342, 1.1505619084261297e-166)
(0.6905762899397475, 4.173955094189339e-167)
(0.6913736281874584, 8.75096459721133e-168)
(0.691758772980509, 3.4687699463192083e-168)
(0.6917939036406017, 2.37028577911731e-168)
(0.6917820649028134, 1.74276968950888e-168)
(0.6921072169406742, 7.564909665169953e-169)
(0.6913456723034334, 1.7958705120071293e-168)
(0.6912261155273103, 1.5633961936901772e-168)
(0.6905006741265498, 3.504479611372754e-168)
(0.6904033880703012, 2.9490230316062874e-168)
(0.6906239101678984, 1.5112786921210918e-168)
(0.6908768940506683, 7.354618874585323e-169)
(0.6914016728990875, 2.3340734705227818e-169)
(0.6914921213587611, 1.4622616815575342e-169)
(0.6914357092010918, 1.1538361871515965e-169)
(0.6917704822770269, 4.9177247691582895e-170)
(0.6912662745111338, 7.857026137067293e-170)
(0.6914765203818757, 4.0742898070925496e-170)
(0.6909593556246191, 6.64879360341178e-170)
(0.6903913303086225, 1.174949512035325e-169)
(0.6906746607215093, 5.438288781879167e-170)
(0.6900637598197477, 1.028955090209176e-169)
(0.6902640462406163, 5.429998082946395e-170)
(0.6906014028969237, 2.3061151078239414e-170)
(0.6907788831034011, 1.259250624306789e-170)
(0.6909775652471724, 6.644532396075544e-171)
(0.6909671492330574, 4.88112383240019e-171)
(0.6906873330085057, 5.497118453862887e-171)
(0.6905679629564253, 4.801795909032808e-171)
